candidate_topic_count,topic_number,representative_rank,tfidf_row_index,topic_weight,relative_topic_loading,video_id,comment_id,comment_text,retrofit_topic,creator_type,video_type,primary_theme
20,5,1,5562,0.18307328251179147,0.5142751276916169,-0vb6-7lOWw,UgyF4O0jr634uYufBpd4AaABAg,how many appliecess can i use this one?,solar_renewable_integration,installer_tradesperson,how_to_installation_demo,theme_question_request
20,5,2,36161,0.1737676600437512,0.5371128937257146,HW4iyMnblZ8,UgxiMT3KDugQiIthnGZ4AaABAg,Are Supercapacitors already in use for WindSolsr like ENSEGA and MAXWELL?,solar_renewable_integration,training_educational,practical_advice_explainer,theme_question_request
20,5,3,33002,0.1650196161134864,0.5924541365097655,meJ6LV6vq9Q,Ugzq8fMx9jtkyNk9u7l4AaABAg,"Foam cutters are a godsend, I use them in modelling...",external_wall_insulation,training_educational,project_walkthrough,theme_product_material_tool
20,5,4,33306,0.13489831238839944,0.9697654283496322,pTN9q3AC0rc,UgxzJViKMXFFlXD_AFN4AaABAg,Can i use this to cool my laptop?,heat_pump_heating_retrofit,installer_tradesperson,project_walkthrough,theme_question_request
20,5,5,5774,0.12450358405923906,0.9775861108632155,PHeTx5sGL3A,UgzVvLWeyj8xeR4kW5R4AaABAg,"hello, do you use it in 240V or 120V ?",solar_renewable_integration,diy_renovator_homeowner,problem_warning_mistakes,theme_question_request
20,5,6,11375,0.12273758983208867,0.7979471423385002,UG7qWFqYQGU,UgwYJNCVOy_HLdSkPS14AaABAg,This “mf can’t even use a tool” 😂😂😂,smart_heating_controls,installer_tradesperson,problem_warning_mistakes,theme_product_material_tool
20,5,7,1285,0.11433092033512117,0.7836357673539246,cCLM8T1TtMU,UgwmQysz9jCtTKoIs6N4AaABAg,Don't you use glue?,external_wall_insulation,installer_tradesperson,how_to_installation_demo,theme_practical_advice
20,5,8,5405,0.11408137158600427,0.9723214567024512,AN4_mkEfDPE,UgwUVVK3N5YUsoNwnrJ4AaABAg,Use sill tape… viola,windows_doors_glazing,builder_contractor,how_to_installation_demo,theme_product_material_tool
20,5,9,21476,0.11106395161014244,0.7429684421862478,YfkMK5GRLG8,UgzXWmITxO88imj-xo14AaABAg,Just use radiator,heat_pump_heating_retrofit,diy_renovator_homeowner,practical_advice_explainer,theme_practical_advice
20,5,10,1744,0.11099957555366036,0.3857843376412097,4-6KqpUoM3g,UgwiBUdxt1dHW5Ap6Kx4AaABAg,Why not use a calkline?,airtightness_draught_proofing,installer_tradesperson,how_to_installation_demo,theme_question_request
20,6,1,3448,0.25282642322655813,1.0,jYNufQVIFfA,UgxUq-MVpFxzwQN6yMN4AaABAg,Great video as always 👍,damp_condensation_moisture,builder_contractor,problem_warning_mistakes,theme_practical_advice
20,6,2,31058,0.25282642322655813,1.0,C5lPpLUw-Ts,Ugwr2Msi9gMhtiGW-kx4AaABAg,Great video as always!!,external_wall_insulation,diy_renovator_homeowner,how_to_installation_demo,theme_practical_advice
20,6,3,11555,0.25282642322655813,1.0,w6wo2URorG4,UgwTJXtYT8CzfCAqmFx4AaABAg,"As always, great video!",heat_pump_heating_retrofit,builder_contractor,problem_warning_mistakes,theme_practical_advice
20,6,4,26493,0.2209505604279634,1.0,9jRpO_kKgJM,UgzKSTff0h8q76aIy4N4AaABAg,"As always, great video, thanks so much.",smart_heating_controls,training_educational,how_to_installation_demo,theme_practical_advice
20,6,5,4129,0.19020884962590673,0.9994668180381054,1mJkjrwxdP4,Ugz6JPHkBE55sXDz4p14AaABAg,Great video. Is that polished metal one?,smart_heating_controls,training_educational,how_to_installation_demo,theme_question_request
20,6,6,18304,0.19008186816113862,1.0,LL6YhT_HkIY,UgxNfEVefVeIAleh-794AaABAg,Top video as always 👍👍,heat_pump_heating_retrofit,installer_tradesperson,how_to_installation_demo,theme_practical_advice
20,6,7,16203,0.1890068273297769,0.6824222757435356,uv75G4ed2dw,UgxmU03x2_v_GF23LIF4AaABAg,Another great video. Have you said what your first name is?,heat_pump_heating_retrofit,diy_renovator_homeowner,project_walkthrough,theme_question_request
20,6,8,17216,0.18490249181477056,1.0,NuBYWUFiuww,UgzgM48EDlJ1_Kff5e14AaABAg,"I always keep the screws for reusing, great video thanks",windows_doors_glazing,installer_tradesperson,how_to_installation_demo,theme_practical_advice
20,6,9,5046,0.17514327356981985,0.9761983439983853,irytqcJZSps,UgyT5ygyZNogFrYAKwh4AaABAg,Great video thanks. So do you have to remove the plaster first?,damp_condensation_moisture,builder_contractor,problem_warning_mistakes,theme_question_request
20,6,10,26284,0.16848143504903312,0.9940994457065015,7dhfqmm_c2M,UgyuVIXwSGh5HU9KhNp4AaABAg,Ps. Great video & thanks. It highlights the problem.,cavity_wall_insulation,installer_tradesperson,how_to_installation_demo,theme_safety_risk_warning
20,7,1,31887,0.24926242138317012,1.0,5t9PwXUV3SA,Ugxzk1Jco9ZeRdgKFeJ4AaABAg,Why the blurring?,heat_pump_heating_retrofit,installer_tradesperson,how_to_installation_demo,theme_question_request
20,7,2,22718,0.24926242138317012,1.0,fK7xyDSxa0I,UgxxJsugpvJjguyChw94AaABAg,Why only 70 ?,smart_heating_controls,installer_tradesperson,practical_advice_explainer,theme_question_request
20,7,3,9200,0.24926242138317012,1.0,xc_BbbMi1cg,UgyWpt6yP-b24FRX8E14AaABAg,why all the curses?,heat_pump_heating_retrofit,diy_renovator_homeowner,practical_advice_explainer,theme_question_request
20,7,4,24953,0.21738105800939858,0.7910087707853812,GZAce6iz2gg,Ugz9lgNYahQVKq1u3Ed4AaABAg,why brazing and not stabrite8??,heat_pump_heating_retrofit,installer_tradesperson,how_to_installation_demo,theme_question_request
20,7,5,3160,0.2149487005379358,0.8811258241160213,xcAwujfTN64,Ugy0GVd7YA0P_q9aqkx4AaABAg,Why install from top to bottom? Why not bottom to top????,solar_renewable_integration,installer_tradesperson,how_to_installation_demo,theme_question_request
20,7,6,2200,0.1930394641684314,0.6340537664580403,dIPM5yk2u38,Ugz2OCm1uBHmEzfgj594AaABAg,why the cone off insulation,airtightness_draught_proofing,installer_tradesperson,how_to_installation_demo,theme_energy_performance
20,7,7,20832,0.19297591850655063,0.620449318907441,hjlVL4sgqKw,UgwKQKhdT-Cjp1e8fAV4AaABAg,boring! why video?,heat_pump_heating_retrofit,training_educational,practical_advice_explainer,theme_question_request
20,7,8,2820,0.17664665754040917,0.6974552251510376,GhAKMAcmJFg,UgyO8b5aQVaog0ElQrt4AaABAg,why aren't you boris's heating tzar yet?,heat_pump_heating_retrofit,builder_contractor,practical_advice_explainer,theme_question_request
20,7,9,10293,0.16785485341792508,0.8452821808308544,RwHD7D6avyQ,UgyhpFciQr-6gDv2TXB4AaABAg,Why not do this why not do that?,floor_insulation,builder_contractor,how_to_installation_demo,theme_question_request
20,7,10,21568,0.16585175845720596,0.9976977249093383,5d5TRMumuSI,UgycA_v2RxuLvQHUG9R4AaABAg,why is there music? WHY????,damp_condensation_moisture,training_educational,practical_advice_explainer,theme_question_request
20,8,1,5110,0.1828173284495894,1.0,jKiXJOX4ol8,UgxwhEvjXdkzouWG22l4AaABAg,Do you also have a heat pump?,solar_renewable_integration,installer_tradesperson,how_to_installation_demo,theme_question_request
20,8,2,31740,0.16348980329682325,0.9552774136407325,fh_KDoj2Qm8,UgyYhjQHQxQiclZiGD14AaABAg,"Heat pump At 50c! , you need to rethink that one.",heat_pump_heating_retrofit,training_educational,how_to_installation_demo,theme_practical_advice
20,8,3,41658,0.14649708351922025,0.7072935337751004,QLGANlbqIFY,UgyHPCFH1wQ5Y9osiXN4AaABAg,There seem to be two heat pumps out the front. What is the second heat pump for?,heat_pump_heating_retrofit,training_educational,project_walkthrough,theme_question_request
20,8,4,28746,0.1309949006922431,1.0,xOUBlKTynes,UgzokSIQDFqfOrCzZTh4AaABAg,Get a quote for a heat pump: https://tech.referrals.octopus.energy/uOYXOG2p,heat_pump_heating_retrofit,installer_tradesperson,how_to_installation_demo,theme_cost_finance
20,8,5,22581,0.1246242494950189,0.8135190193265782,qmWRN3Ob1Po,UgzKJJAHgWprZndih1x4AaABAg,I don't have the funds for this heat pump solution or do I have the space.,heat_pump_heating_retrofit,training_educational,how_to_installation_demo,theme_practical_advice
20,8,6,33336,0.1199841595045373,0.6157126591737575,lpRNEcK3fGA,Ugwh4X9U_q8zY2bjC_l4AaABAg,How noisy is your heat pump?,heat_pump_heating_retrofit,installer_tradesperson,how_to_installation_demo,theme_question_request
20,8,7,38984,0.1191433491323827,0.9808080547411285,0oDLwBZurp8,UgzBS1s0mT8OG-pJbGd4AaABAg,Are you showing the installation of the heat pump?,whole_house_deep_retrofit,builder_contractor,project_walkthrough,theme_question_request
20,8,8,38980,0.11606865831382186,1.0,0oDLwBZurp8,UgxX1c5x8CcJ3RIBB6N4AaABAg,Do you have a heat pump episode?,whole_house_deep_retrofit,builder_contractor,project_walkthrough,theme_question_request
20,8,9,41794,0.11334709006065062,1.0,MUGaC890lJ8,UgyaGaVI25InQbK3IUd4AaABAg,So a heat pump comes pre installed? Also are all heat pump heaters electric?,heat_pump_heating_retrofit,installer_tradesperson,how_to_installation_demo,theme_question_request
20,8,10,28761,0.11096536826535629,0.743545064465432,xOUBlKTynes,Ugyd3xLfz_KmFRZuwul4AaABAg,Should there not be a soakaway under the heat pump?,heat_pump_heating_retrofit,installer_tradesperson,how_to_installation_demo,theme_question_request
20,9,1,22003,0.17996284639521165,0.8471646278119965,U-hVUczzlL4,UgwQN_WLDXlT3g4YY8l4AaABAg,"So, it doesn’t work.",ventilation_mvhr,diy_renovator_homeowner,how_to_installation_demo,theme_skepticism_critique
20,9,2,14282,0.16056895666848092,0.9555625436447903,ABjqoJ0eXYo,UgyYVcOMgpmx6jnLvuV4AaABAg,Does this work for a 830?,smart_heating_controls,training_educational,how_to_installation_demo,theme_question_request
20,9,3,22690,0.16056895666848092,0.9555625436447903,ZMp5ofZpPWo,UgyCaHxEmzr8tf0v-dh4AaABAg,Does it work??,airtightness_draught_proofing,diy_renovator_homeowner,practical_advice_explainer,theme_question_request
20,9,4,13816,0.15531651346482608,0.8416096928077216,NoEnHZ8OyCM,Ugyb8hR6FCYARmZt_Pt4AaABAg,Don’t fck with me. Does this work?,smart_heating_controls,installer_tradesperson,problem_warning_mistakes,theme_question_request
20,9,5,23999,0.14925418854409656,0.6450163650520518,AXamAjE0juw,UgzvmUmgJPL2aLEgyE14AaABAg,How does it work in wintertime with -10C. ?,heat_pump_heating_retrofit,installer_tradesperson,how_to_installation_demo,theme_question_request
20,9,6,14600,0.1412065004316721,0.8201128329462244,Oz8WcD385cY,UgynE4pLLFZTk9oKPwl4AaABAg,That cheap plastic doesn't work.,airtightness_draught_proofing,diy_renovator_homeowner,problem_warning_mistakes,theme_cost_finance
20,9,7,40123,0.13492463600211368,0.7232379314892133,3zUMOblSJ60,UgzTBo7QROLBLVbwmu14AaABAg,No loft or flat this doesn't work.,airtightness_draught_proofing,training_educational,how_to_installation_demo,theme_skepticism_critique
20,9,8,24986,0.13426325535012795,0.65832935313937,GZAce6iz2gg,UgxeG2WIRsiQPT4fX0l4AaABAg,this video doesn't work,heat_pump_heating_retrofit,installer_tradesperson,how_to_installation_demo,theme_skepticism_critique
20,9,9,4353,0.1342510709330786,0.8307124624602357,5dCCntGj1wM,UgxASNKQ7onIsUVAttN4AaABAg,Does this work with nest?,heat_pump_heating_retrofit,diy_renovator_homeowner,problem_warning_mistakes,theme_question_request
20,9,10,22687,0.13406286975830525,0.8369397726554773,ZMp5ofZpPWo,UgwmX-0xVGN_jNQ0imB4AaABAg,Doesn't work. My garage is still freezing,airtightness_draught_proofing,diy_renovator_homeowner,practical_advice_explainer,theme_skepticism_critique
20,10,1,29578,0.2622803600867419,1.0,IT_Eme9XSl8,UgwPniLllC1G_NYMnKR4AaABAg,"""Eve-neen"". Where's the ing? I call anyone who 'eens' their ing's, eeners.",ventilation_mvhr,diy_renovator_homeowner,how_to_installation_demo,theme_question_request
20,10,2,3833,0.2622803600867419,1.0,6bQgwGQAHeU,UgzPkYFGTxuSa-Kc5RB4AaABAg,Where’s the calking?,ventilation_mvhr,diy_renovator_homeowner,how_to_installation_demo,theme_question_request
20,10,3,34239,0.2622803600867419,1.0,P87qeSIxKT0,UgymUaNJ8Z2KoTqBiOZ4AaABAg,Where is part 3 ?,loft_roof_insulation,builder_contractor,how_to_installation_demo,theme_question_request
20,10,4,27112,0.2622803600867419,1.0,JcTgSwtljcY,Ugykmq0tqJiz3D4Iz1V4AaABAg,Where can we get one?,ventilation_mvhr,diy_renovator_homeowner,how_to_installation_demo,theme_question_request
20,10,5,33840,0.2622803600867419,1.0,yiov8ZpIF2U,UgwKe7iISSTMDKtXzHF4AaABAg,Where do you get this from?,windows_doors_glazing,diy_renovator_homeowner,problem_warning_mistakes,theme_question_request
20,10,6,17431,0.2622803600867419,1.0,XPSkyecmmEE,UgxbzF6R2zfjbbtqkTV4AaABAg,Where do you get this???,airtightness_draught_proofing,diy_renovator_homeowner,how_to_installation_demo,theme_question_request
20,10,7,1371,0.2622803600867419,1.0,co7pKcoVJu0,Ugx90JcjMB9bAQmTir94AaABAg,Where can I get this,external_wall_insulation,diy_renovator_homeowner,how_to_installation_demo,theme_question_request
20,10,8,12010,0.2622803600867419,1.0,i41oW85zPm8,UgxtY1LinqZVaE-F7eN4AaABAg,Where are you Stakker?,loft_roof_insulation,builder_contractor,practical_advice_explainer,theme_question_request
20,10,9,2109,0.2622803600867419,1.0,dIPM5yk2u38,Ugy6cCrz3mtjy5Jzynd4AaABAg,Where do you bui it ?,airtightness_draught_proofing,installer_tradesperson,how_to_installation_demo,theme_question_request
20,10,10,14575,0.2622803600867419,1.0,Oz8WcD385cY,UgxNAPFBl-OwgtDtkAh4AaABAg,where do you find it?,airtightness_draught_proofing,diy_renovator_homeowner,problem_warning_mistakes,theme_question_request
20,11,1,5542,0.13145183774613137,0.6106125011817213,1kz1c-rZsDk,UgwDbEB1_ESMMuKeoYl4AaABAg,How to interconnect 2 solar panels?,solar_renewable_integration,installer_tradesperson,how_to_installation_demo,theme_question_request
20,11,2,5107,0.10585220698786678,0.6081371205226369,jKiXJOX4ol8,UgxYPtpstc23SGFUcm14AaABAg,"I have Tesla solar panels, can I use this system with them?",solar_renewable_integration,installer_tradesperson,how_to_installation_demo,theme_question_request
20,11,3,23436,0.10161260372613728,0.5802091431201997,Gw8lLhMzLho,UgwLCmYhVOqjGki2WfN4AaABAg,Where can I get these solar generators to buy and do they come with solar panels?,solar_renewable_integration,installer_tradesperson,how_to_installation_demo,theme_question_request
20,11,4,10028,0.09844034590989781,0.6111235875235687,WBrL9153zJQ,Ugw3HV2ANsGnpTlVfZ94AaABAg,What solar panels are these?,solar_renewable_integration,training_educational,practical_advice_explainer,theme_question_request
20,11,5,19230,0.09712712015425637,0.9997925092493793,H8Ms_siUiCk,UgyTYKcLmSRGzGOeXRZ4AaABAg,Yeah the solar panels leak. Always!,solar_renewable_integration,installer_tradesperson,problem_warning_mistakes,theme_practical_advice
20,11,6,12678,0.09676550438820258,0.7225687811147453,1N_ZsLrfUJM,UgzgrDdoWtR3yHbylJp4AaABAg,"Hi Finn, I have a 6.65kw solar system inc.14 panels on the roof, with a Goodwe inverter. I have been told about fitting a 7.68kw Jinko battery to our system, as we have Jinko panels on the roof. Do you have any thoughts on this battery and fitment please?",solar_renewable_integration,training_educational,practical_advice_explainer,theme_question_request
20,11,7,37928,0.09650503026004802,1.0,gLFH0GvBLlA,UgxwnzECFUtF371lFcZ4AaABAg,"I’m upgrading my setup with additional solar panels and a 9.4kWh battery. I already have a 10-year-old 4kW solar system, so this will be an add-on. The full package, 8.5kW of solar panels, a 6kW inverter, a 9.4kWh battery, installation, anti-bird protection, and scaffolding, costs £8,650 all in. There’s also the option to expand the battery storage at a later date with extra 9.4kWh batteries at £2,000 each.",solar_renewable_integration,training_educational,practical_advice_explainer,theme_cost_finance
20,11,8,36277,0.09636867078750928,1.0,HW4iyMnblZ8,UgzQf3ZPVbyy1mm0AmV4AaABAg,"*Solar panels had a price decline of more than 50% since 2022!* *Today, solar panels generate at least 10 times more green electricity with the same investment in time & money.*",solar_renewable_integration,training_educational,practical_advice_explainer,theme_cost_finance
20,11,9,30319,0.09552663423935903,0.9993634008459723,5ftY0QMe2qY,UgzXNkZYv2aBOB5u3AB4AaABAg,So all the solar panels with battery and install all for 4 grand thats cheap,solar_renewable_integration,installer_tradesperson,how_to_installation_demo,theme_cost_finance
20,11,10,39097,0.09379941311395466,0.9419011168960226,5sqw7vHwhGU,UgwiVTC34cbOegGbi8R4AaABAg,"Since you have switched to a string inverter, all your solar panels are now operating as one solar panel. It's recommended that you now orient your solar panels in the same direction. This is because right now you are not getting the full potential out of the panels. Panels in a string are always all as efficient as the least efficient panel in the string.",solar_renewable_integration,diy_renovator_homeowner,project_walkthrough,theme_practical_advice
20,12,1,32028,0.11229818570837997,1.0,Hwn6WciiGy4,UgzA_GAshbEAOVA-5Dp4AaABAg,Warm roof then,loft_roof_insulation,installer_tradesperson,problem_warning_mistakes,theme_energy_performance
20,12,2,26779,0.11229818570837997,1.0,fm11vZii5Es,Ugx1xwu5JRveBmsEbwh4AaABAg,now that`s a warm roof,loft_roof_insulation,builder_contractor,how_to_installation_demo,theme_energy_performance
20,12,3,39042,0.10997189652872459,0.544030980725447,YhGoeR4Q4tM,UgwuDuYrGevj573HUWx4AaABAg,"What I don't quite understand about leaving an air gap is that if air is comming in vents through the soffit and going up to the ridge board where does it vent out, air will stop moving if it's not vented at the other end, and if you have roof vents you would need one between each roof joist on both sides of the roof.",loft_roof_insulation,diy_renovator_homeowner,how_to_installation_demo,theme_practical_advice
20,12,4,31355,0.10962331972874528,0.7607087788631512,ykKwmSqpznM,UgyMJuJN3Qi6NNIAwNd4AaABAg,"Might be too late to help, but I have a 1905 in Pittsburgh. I replaced roof about 7-8 yrs ago. I had ridge vents put in and decided to run ridge venting from gap at soffit up to ridge vent. Once that’s done I’m going to place batt insulation along the baffles. That should allow free flowing air along the roof line and create an air space in the attic. I’ve researched this and newer homes seem to work well with this method. As long as the roof gets cold air running along it, I should retain heat. Good luck.",ventilation_mvhr,diy_renovator_homeowner,how_to_installation_demo,theme_personal_experience
20,12,5,33954,0.10800807542907973,0.9543851282604597,WATmq9zSvW8,UgxGvLn0wOmkynQ2W0Z4AaABAg,Can an air to air unit be put on a flat roof?,heat_pump_heating_retrofit,installer_tradesperson,how_to_installation_demo,theme_question_request
20,12,6,11975,0.10735023614644933,0.8276307535189329,i41oW85zPm8,UgxLIFJOhodQgkkOfkR4AaABAg,"my flat roof(which i want to turn into a warm roof) runs into a pitched roof, would i seal the warm roof completely & then add some vent tiles to the bottom of the pitch roof to regain the ventilation i had from the old cold roof?",loft_roof_insulation,builder_contractor,practical_advice_explainer,theme_question_request
20,12,7,17554,0.10625135989383218,0.6308938148434355,Kl3EAJD7Kbs,UgzYI5fnz0BWbi8YFF54AaABAg,No air gap mush ? Flat roof problem all day . Needs to be a warm roof really . Cold roof design is bad great video by the way . Yes learnt a lot for once,damp_condensation_moisture,builder_contractor,problem_warning_mistakes,theme_energy_performance
20,12,8,35165,0.10521974310090051,0.9188546166437153,LL2-8RXSYKc,Ugw3FsIco2snWMv-BlZ4AaABAg,Always run the firings across the roof,damp_condensation_moisture,installer_tradesperson,problem_warning_mistakes,theme_practical_advice
20,12,9,27368,0.10495203366819192,0.4645393985883793,YsVCTGRR7fc,UgxGiKGrkUHUM3tJQ-54AaABAg,How does the vent work? Is the air going out into the roof ridge up into the top attic?,loft_roof_insulation,builder_contractor,how_to_installation_demo,theme_question_request
20,12,10,11271,0.10472373043452232,0.8542829840815611,U522et_9P70,UgzvQu6hS-UyWNxcuGt4AaABAg,"i dont agree that 'over-ventilating' is a problem. you're saying cool air entering through the gable vent will prevent soffit vent intake and essentially short circuit the ventilation system. however, the cool air from the gable vents will not flow directly upwards to the box vents or ridge vent. instead, because cooler air is more dense it will fall to attic floor to displace the air exiting near the roof peak. the air near the box vents or ridge vent will always be the hottest air in the attic. nice thing about gable vents is it's quick and easy and inexpensive to get a lot of ventilation square footage out of them, and they offer little resistance to air flow. and these ones are already in place so maybe the homeowner wants to replace the box vents with ridge vents to expand the roof exhaust. but there is no good reason to defeat the existing gable vents and good reason not to",ventilation_mvhr,builder_contractor,practical_advice_explainer,theme_practical_advice
20,13,1,1136,0.18112737399197257,1.0,MzSCf_LkyNw,Ugy-u5O1GuWuYQSdmVp4AaABAg,Insulation thief. 😂,loft_roof_insulation,installer_tradesperson,how_to_installation_demo,theme_energy_performance
20,13,2,26808,0.18112737399197257,1.0,fm11vZii5Es,Ugyg1_I19Ehy5_gYI5R4AaABAg,200mm insulation - blimey,loft_roof_insulation,builder_contractor,how_to_installation_demo,theme_energy_performance
20,13,3,2129,0.18112737399197257,1.0,dIPM5yk2u38,UgxDBm2E0cM3Ff05O6h4AaABAg,I have one for insulation!,airtightness_draught_proofing,installer_tradesperson,how_to_installation_demo,theme_energy_performance
20,13,4,33151,0.13631294184703696,1.0,y3g4Vpec1_M,Ugzd1eOwGHTinM8FjOV4AaABAg,Is that a 300mm wall and 100mm insulation?,damp_condensation_moisture,builder_contractor,how_to_installation_demo,theme_question_request
20,13,5,2200,0.11141336677489858,0.3659462335419596,dIPM5yk2u38,Ugz2OCm1uBHmEzfgj594AaABAg,why the cone off insulation,airtightness_draught_proofing,installer_tradesperson,how_to_installation_demo,theme_energy_performance
20,13,6,22328,0.10737690790051628,0.9907802891395089,FH0U8hehXr8,UgwqSLsM83YmFXbNzxJ4AaABAg,Whatever happened to cavity wall insulation.,external_wall_insulation,training_educational,how_to_installation_demo,theme_energy_performance
20,13,7,17857,0.09769598018867957,0.9973848388980452,O2xQjzYs5M4,UgxDN_vroj6yUZbhnHp4AaABAg,Can this be done in a 90s build property thats had cavity wall insulation?,internal_wall_insulation,builder_contractor,how_to_installation_demo,theme_question_request
20,13,8,29484,0.09703121906584716,1.0,p2A-JY83iQ8,UgwiJ3UezqCai7AQFyN4AaABAg,Is external wall insulation better or internal wall insulation?,internal_wall_insulation,builder_contractor,how_to_installation_demo,theme_question_request
20,13,9,26338,0.09583891317199028,0.7574184605662463,7dhfqmm_c2M,UgxE2ek19ov2YgmrPSd4AaABAg,I know of a company that used to specialise in cavity wall insulation. They now specialise in its removal. Cavity wall insulation can wreck a house. Don’t do it!,cavity_wall_insulation,installer_tradesperson,how_to_installation_demo,theme_energy_performance
20,13,10,33637,0.09435650833763731,0.9811458616649935,n2c5VtzwalY,UgwL4ih2VN6--NeA7Ah4AaABAg,"are you kidding me? NO, cavity wall insulation is a nightmare",cavity_wall_insulation,installer_tradesperson,how_to_installation_demo,theme_question_request
20,14,1,13894,0.13150470364081637,0.7162285793049968,ge6pQeFlj3k,UgxN9VITsHHzlEXKgWp4AaABAg,"Hi Jay, I have an old Lennox furnace from the 90’s and it does not have a c terminal. I am installing a Honeywell smart thermostat requiring a c terminal. When I follow the 2 wire from the A/C unit outside to the furnace the red wire goes to the “R” terminal on the furnace panel but the white wire does not connect to the furnace panel it is connected with the yellow wire from the thermostat cable of wires with a wire nut. Does that mean the common can be achieve by connecting into the white and yellow wires that are in the wire nut? In the thermostat bundle of wires is an unused blue wire that is not connected at either end. I was planning to use that blue wire as my c wire. Can I connect that blue wire into the wire nut bundle I mentioned and then connect the blue wire to the “c” on the smart thermostat?",smart_heating_controls,training_educational,practical_advice_explainer,theme_question_request
20,14,2,25524,0.12702886877173547,0.9406946014636777,vG-K5TDYYNA,Ugx5pvpwmR9T51tguM54AaABAg,I have an older Honeywell thermostat and it has a white wire to W yellow wire to Y green wire to G black wire to W2 and blue wire to Y2. I don't see that I have a C wire. I want to install a newer thermostat with wifi. can I do this with the existing wires? Or do I need to install a converter at the AC unit?,smart_heating_controls,installer_tradesperson,how_to_installation_demo,theme_question_request
20,14,3,35874,0.1267482897209749,0.9960033181044498,sSDytAtzk0U,UgwbCjtLHnvlPSYmbpB4AaABAg,"my thermostat has 5wires, red to RH, white to o/b, Y to yellow, G to green and C to blue wire, do i swap the G green wire & connect it to the C and the blue wire to G? and do i connect the red wire to RC or R on the honeywell thermostat? any assistance is appreciated, thank you!",smart_heating_controls,installer_tradesperson,how_to_installation_demo,theme_question_request
20,14,4,13881,0.12644226487040006,0.907330237228576,ge6pQeFlj3k,UgyE7OzAYyoRFlZmtAl4AaABAg,"I'm trying to connect the C wire from thermostat at the furnace end to the correct wire. There is no terminal block or control board with marking, just bunch of wires.I have the brown from condenser with two leads.1. White wire connecting to Yellow on Thermostat wire (Y). 2. Red wire connecting to a blue wire that goes to the steel frame of furnace board. My guess is red wire is the C wire in my case and need to connect thermostat C wire with that. Did I identify C wire correctly since it goes to the frame?",smart_heating_controls,training_educational,practical_advice_explainer,theme_question_request
20,14,5,35814,0.12252252902920295,0.9933314322855225,sSDytAtzk0U,UgyJFJZj__ZQ40TzGDt4AaABAg,"If I have a previous thermostat with a ""G"" wire, Can I connect the ""G"" wire to the C at this thermostat model? Do you think that will be enough?",smart_heating_controls,installer_tradesperson,how_to_installation_demo,theme_question_request
20,14,6,8971,0.1223872175251912,0.9246492210757713,Af6aaUyMc3E,Ugx4tmdymE2qxipfiX54AaABAg,Question - I do not have a C wire to my knowledge in my thermostat wiring.I have the white wire but it is hooked up to the W.My thermostat right now is battery operated.In my furnace I do have a white wire connected to the C slot.So do I have a common wire for power for a smart thermostat?I have a red to RV.A black to R.White to W or O/B.Another black to Y and a green to G in my existing thermostat.C is empty but again in the furnace a white is hooked up to the C.,smart_heating_controls,diy_renovator_homeowner,how_to_installation_demo,theme_question_request
20,14,7,24119,0.12061616701168285,0.9475972995821467,zi1Mkt1Nc8s,UgxuHCGZ8-U-PXWx0FV4AaABAg,I am replacing my honeywell thermostat with nest. But nest requires a c wire. When I remove the old thermostat it is connected on R and W wire. There are 2 extra wires sitting in the box (not connected). So I went to boiler and see that 3 wires connected to the zone terminal. I am wondering if the 3rd wire is a C wire? Any suggestions?,smart_heating_controls,diy_renovator_homeowner,how_to_installation_demo,theme_question_request
20,14,8,25471,0.1199286491296256,0.7691939541512982,pd926OwKAiA,UgzQDO412tTr2i-XAZZ4AaABAg,"Great video. I have both the blue and green wire connected to the C on my old iComfort thermostat. Trying to upgrade to the Nest 4th gen thermostat , can I connect green and blue wire to the C slot in the Nest thermostat or do I separate them?",smart_heating_controls,installer_tradesperson,how_to_installation_demo,theme_question_request
20,14,9,25459,0.1199286491296256,0.7691939541512982,pd926OwKAiA,UgyJpvsYKrDui29hx3R4AaABAg,"Great video. I have both the blue and green wire connected to the C on my old iComfort thermostat. Trying to upgrade to the Nest 4th gen thermostat , can I connect green and blue wire to the C slot in the Nest thermostat or do I separate them?",smart_heating_controls,installer_tradesperson,how_to_installation_demo,theme_question_request
20,14,10,24084,0.11881563035240801,0.8611456012310709,zi1Mkt1Nc8s,UgxsSO51td2UUoYJfIZ4AaABAg,"I have a thermostat with 2 wires connected, the R and W wire, however there are 3 other wires not used. Two of the 3 wires provides 24 volts when I tested it. Do I need a C wire? It's a boiler only setup. Can this work if I connect the 2 two wires to match the color on the nest thermostat?",smart_heating_controls,diy_renovator_homeowner,how_to_installation_demo,theme_question_request
20,15,1,15773,0.24065847834012427,0.7019074149982488,ejubOh5tegY,UgxV7p4zaoB6Ky2bm8l4AaABAg,Where is the vapour barrier ?,loft_roof_insulation,installer_tradesperson,project_walkthrough,theme_question_request
20,15,2,1052,0.20151228505048194,0.9817687571363553,MzSCf_LkyNw,Ugx2woGFrJo9sGbHP2R4AaABAg,No vapour barrier too!,loft_roof_insulation,installer_tradesperson,how_to_installation_demo,theme_damp_moisture_condensation
